name,is_legendary,is_creature,is_instant,is_sorcery,is_land,is_enchantment,is_planeswalker,is_artifact,cmc,first_printing,last_printing,num_printings,is_id_white,is_id_blue,is_id_black,is_id_red,is_id_green,is_standard_legal,is_commander_legal,is_modern_legal,is_pioneer_legal,is_legacy_legal,is_pauper_legal,is_reserved,is_reprint,rarity,edhrec_rank,power,toughness,set_enum,is_masters,is_booster,oracle_len,exp,pred
Elephant Guide,0,0,0,0,0,1,0,0,3.0,2002,2019,6.0,0,0,0,0,1,0,1,0,0,1,1,0,1,4,10481.0,-5,-5,4,1,1.0,121.0,0,0
Akrasan Squire,0,1,0,0,0,0,0,0,1.0,2008,2008,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,7970.0,1,1,2,0,1.0,100.0,0,0
Planar Cleansing,0,0,0,1,0,0,0,0,6.0,2009,2019,6.0,1,0,0,0,0,0,1,1,1,1,0,0,1,2,1947.0,-5,-5,1,0,1.0,31.0,0,1
Beast Whisperer,0,1,0,0,0,0,0,0,4.0,2018,2020,5.0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,216.0,2,2,3,0,0.0,48.0,1,0
Conqueror's Flail,0,0,0,0,0,0,0,1,2.0,2016,2016,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2241.0,-5,-5,3,0,0.0,190.0,1,1
Hearthfire Hobgoblin,0,1,0,0,0,0,0,0,3.0,2008,2015,3.0,1,0,0,1,0,0,1,1,0,1,0,0,1,3,12197.0,2,2,4,1,1.0,13.0,0,0
Numbing Dose,0,0,0,0,0,1,0,0,5.0,2011,2011,1.0,0,1,0,0,0,0,1,1,0,1,1,0,0,4,16141.0,-5,-5,2,0,1.0,192.0,0,0
Valakut Predator,0,1,0,0,0,0,0,0,3.0,2015,2019,2.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,12109.0,2,2,2,0,1.0,116.0,0,0
Overgrown Armasaur,0,1,0,0,0,0,0,0,5.0,2018,2019,2.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,7079.0,4,4,2,0,1.0,98.0,0,0
Caustic Wasps,0,1,0,0,0,0,0,0,3.0,1999,1999,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,10965.0,1,1,2,0,1.0,116.0,0,0
Formless Nurturing,0,0,0,1,0,0,0,0,4.0,2015,2019,3.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,15594.0,-5,-5,2,0,1.0,217.0,0,0
Amulet of Kroog,0,0,0,0,0,0,0,1,2.0,1994,1997,6.0,0,0,0,0,0,0,1,0,0,1,1,0,1,4,18716.0,-5,-5,4,1,1.0,80.0,0,0
Centaur Omenreader,0,1,0,0,0,0,0,0,4.0,2007,2007,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,9636.0,3,3,2,0,1.0,88.0,0,0
Vigilant Sentry,0,1,0,0,0,0,0,0,3.0,2002,2002,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,20060.0,2,2,2,0,1.0,175.0,0,0
Archivist,0,1,0,0,0,0,0,0,4.0,1999,2005,4.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,7091.0,1,1,1,0,1.0,17.0,0,0
Branchloft Pathway // Boulderloft Pathway,0,0,0,0,1,0,0,0,0.0,2020,2020,4.0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,17299.0,-5,-5,2,0,1.0,0.0,1,1
Kavu Titan,0,1,0,0,0,0,0,0,2.0,2000,2000,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,9999.0,2,2,2,0,1.0,174.0,0,0
"Sorin, Vengeful Bloodlord",1,0,0,0,0,0,1,0,4.0,2019,2019,6.0,1,0,1,0,0,0,1,1,1,1,0,0,0,2,1814.0,-5,-5,2,0,1.0,318.0,1,1
Thalia's Lancers,0,1,0,0,0,0,0,0,5.0,2016,2019,4.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,1507.0,4,4,2,0,1.0,169.0,0,1
Simic Ascendancy,0,0,0,0,0,1,0,0,2.0,2019,2019,3.0,0,1,0,0,1,0,1,1,1,1,0,0,0,2,1156.0,-5,-5,2,0,1.0,297.0,1,0
Land's Edge,0,0,0,0,0,1,0,0,3.0,1994,1995,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,10818.0,-5,-5,4,1,1.0,153.0,0,0
Fallow Wurm,0,1,0,0,0,0,0,0,3.0,1997,1997,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,18610.0,4,4,2,0,1.0,85.0,0,0
Alpha Authority,0,0,0,0,0,1,0,0,2.0,2013,2013,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,2758.0,-5,-5,2,0,1.0,96.0,0,0
Teyo's Lightshield,0,1,0,0,0,0,0,0,3.0,2019,2019,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,14417.0,0,0,2,0,1.0,99.0,0,0
Tragic Arrogance,0,0,0,1,0,0,0,0,5.0,2015,2015,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,1630.0,-5,-5,1,0,1.0,206.0,1,1
Echoing Calm,0,0,1,0,0,0,0,0,2.0,2004,2004,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,18739.0,-5,-5,2,0,1.0,93.0,0,0
"Dromar, the Banisher",1,1,0,0,0,0,0,0,6.0,2000,2020,2.0,1,1,1,0,0,0,1,0,0,1,0,0,1,2,9302.0,6,6,4,1,1.0,180.0,1,0
Hold the Line,0,0,1,0,0,0,0,0,3.0,2004,2014,2.0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,10175.0,-5,-5,6,0,0.0,47.0,0,0
Phantom Warrior,0,1,0,0,0,0,0,0,3.0,1997,2019,14.0,0,1,0,0,0,0,1,1,1,1,1,0,1,4,9251.0,2,2,1,0,0.0,33.0,0,0
Warbringer,0,1,0,0,0,0,0,0,4.0,2015,2015,1.0,0,0,0,1,0,0,1,1,1,1,0,0,0,3,13905.0,3,3,2,0,1.0,264.0,0,0
Thraben Purebloods,0,1,0,0,0,0,0,0,5.0,2011,2011,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,16087.0,3,3,2,0,1.0,0.0,0,0
Moonglove Changeling,0,1,0,0,0,0,0,0,3.0,2008,2008,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,6776.0,2,2,2,0,1.0,190.0,0,0
Vapor Snare,0,0,0,0,0,1,0,0,5.0,2010,2010,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,14027.0,-5,-5,2,0,1.0,161.0,0,0
Triumph of Cruelty,0,0,0,0,0,1,0,0,3.0,2012,2012,1.0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,13561.0,-5,-5,2,0,1.0,148.0,0,0
Prison Term,0,0,0,0,0,1,0,0,3.0,2008,2011,3.0,1,0,0,0,0,0,1,1,0,1,0,0,1,3,3827.0,-5,-5,3,0,0.0,223.0,0,0
Psychic Spear,0,0,0,1,0,0,0,0,1.0,2005,2005,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,19467.0,-5,-5,2,0,1.0,109.0,0,0
Vassal's Duty,0,0,0,0,0,1,0,0,4.0,2004,2004,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,15867.0,-5,-5,2,0,1.0,118.0,0,0
Omega Myr,0,1,0,0,0,0,0,1,2.0,2003,2003,1.0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,12359.0,1,1,2,0,1.0,0.0,0,0
Ramosian Captain,0,1,0,0,0,0,0,0,3.0,1999,1999,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,11829.0,2,2,2,0,1.0,164.0,0,0
Spawning Pit,0,0,0,0,0,0,0,1,2.0,2004,2004,1.0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,2005.0,-5,-5,6,0,0.0,164.0,1,1
Miner's Bane,0,1,0,0,0,0,0,0,6.0,2014,2019,2.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,18786.0,6,6,1,0,1.0,149.0,0,0
Dusk Imp,0,1,0,0,0,0,0,0,3.0,2001,2014,8.0,0,0,1,0,0,0,1,1,0,1,1,0,1,4,18891.0,2,2,6,0,0.0,6.0,0,0
Ghitu War Cry,0,0,0,0,0,1,0,0,3.0,1999,2019,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,16123.0,-5,-5,2,0,1.0,50.0,0,0
End-Raze Forerunners,0,1,0,0,0,0,0,0,8.0,2019,2019,2.0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,1027.0,7,7,2,0,1.0,163.0,0,1
Breath of Darigaaz,0,0,0,1,0,0,0,0,2.0,2000,2018,6.0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,4622.0,-5,-5,3,0,0.0,250.0,0,0
Morbid Curiosity,0,0,0,1,0,0,0,0,3.0,2016,2018,2.0,0,0,1,0,0,0,1,1,1,1,0,0,1,3,5620.0,-5,-5,7,0,1.0,149.0,0,0
Dragon Throne of Tarkir,1,0,0,0,0,0,0,1,4.0,2014,2014,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2533.0,-5,-5,2,0,1.0,164.0,0,0
Fight as One,0,0,1,0,0,0,0,0,1.0,2020,2020,1.0,1,0,0,0,0,1,1,1,1,1,0,0,0,3,8030.0,-5,-5,2,0,1.0,205.0,0,0
Jungleborn Pioneer,0,1,0,0,0,0,0,0,3.0,2018,2018,1.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,7068.0,2,2,2,0,1.0,175.0,0,0
Day's Undoing,0,0,0,1,0,0,0,0,3.0,2015,2015,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,2812.0,-5,-5,1,0,1.0,303.0,1,1
Worldsoul Colossus,0,1,0,0,0,0,0,0,2.0,2018,2018,1.0,1,0,0,0,1,0,1,1,1,1,0,0,0,3,9370.0,0,0,2,0,1.0,219.0,0,0
Dissenter's Deliverance,0,0,1,0,0,0,0,0,2.0,2017,2019,2.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,8777.0,-5,-5,2,0,1.0,75.0,0,0
Scarwood Hag,0,1,0,0,0,0,0,0,2.0,1994,1994,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,20008.0,1,1,2,0,1.0,196.0,0,0
Rakdos Augermage,0,1,0,0,0,0,0,0,3.0,2006,2006,1.0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,12590.0,3,3,2,0,1.0,216.0,0,0
Piper's Melody,0,0,0,1,0,0,0,0,1.0,2001,2001,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,10940.0,-5,-5,2,0,1.0,82.0,0,0
Pillaging Horde,0,1,0,0,0,0,0,0,4.0,1997,1997,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,17978.0,5,5,4,1,1.0,94.0,0,0
"Kari Zev, Skyship Raider",1,1,0,0,0,0,0,0,2.0,2017,2017,2.0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,3450.0,1,1,2,0,1.0,210.0,0,0
Wall of Forgotten Pharaohs,0,1,0,0,0,0,0,1,2.0,2017,2017,1.0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,12894.0,0,0,2,0,1.0,185.0,0,0
Gargantuan Gorilla,0,1,0,0,0,0,0,0,7.0,1996,1996,1.0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,17452.0,7,7,4,1,1.0,398.0,0,0
Stonehoof Chieftain,0,1,0,0,0,0,0,0,8.0,2016,2016,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,2417.0,8,8,3,0,0.0,125.0,1,1
Vivify,0,0,1,0,0,0,0,0,3.0,2001,2001,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,17901.0,-5,-5,2,0,1.0,85.0,0,0
Thriving Turtle,0,1,0,0,0,0,0,0,1.0,2016,2016,1.0,0,1,0,0,0,0,1,1,1,1,1,0,0,4,10944.0,0,0,2,0,1.0,174.0,0,0
Storm Caller,0,1,0,0,0,0,0,0,3.0,2020,2020,1.0,0,0,0,1,0,1,1,1,1,1,1,0,0,4,18551.0,3,3,1,0,0.0,77.0,0,0
Bountiful Harvest,0,0,0,1,0,0,0,0,5.0,2009,2012,3.0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,12316.0,-5,-5,1,0,1.0,42.0,0,0
Boros Charm,0,0,1,0,0,0,0,0,2.0,2013,2018,5.0,1,0,0,1,0,0,1,1,1,1,0,0,1,3,183.0,-5,-5,4,1,1.0,196.0,1,0
Tooth and Claw,0,0,0,0,0,1,0,0,4.0,1997,2016,3.0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,6224.0,-5,-5,4,1,1.0,79.0,0,0
Curse of Oblivion,0,0,0,0,0,1,0,0,4.0,2011,2011,1.0,0,0,1,0,0,0,1,1,0,1,1,0,0,4,8480.0,-5,-5,2,0,1.0,112.0,0,0
Undercity Necrolisk,0,1,0,0,0,0,0,0,4.0,2018,2018,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,3,12708.0,3,3,2,0,1.0,228.0,0,0
Battle-Mad Ronin,0,1,0,0,0,0,0,0,2.0,2004,2004,1.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,12014.0,1,1,2,0,1.0,140.0,0,0
Wavebreak Hippocamp,0,1,0,0,0,1,0,0,3.0,2020,2020,4.0,0,1,0,0,0,1,1,1,1,1,0,0,0,2,3931.0,2,2,2,0,1.0,76.0,0,0
Stasis Snare,0,0,0,0,0,1,0,0,3.0,2015,2015,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,2884.0,-5,-5,2,0,1.0,246.0,0,0
Orazca Relic,0,0,0,0,0,0,0,1,3.0,2018,2018,1.0,0,0,0,0,0,0,1,1,1,1,1,0,0,4,4419.0,-5,-5,2,0,1.0,237.0,0,0
Lone Revenant,0,1,0,0,0,0,0,0,5.0,2012,2015,2.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,14056.0,4,4,3,0,0.0,314.0,0,0
Broken Concentration,0,0,1,0,0,0,0,0,3.0,2016,2016,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,8337.0,-5,-5,2,0,1.0,160.0,0,0
Heavy Arbalest,0,0,0,0,0,0,0,1,3.0,2010,2019,3.0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,13660.0,-5,-5,4,1,1.0,150.0,0,0
Delif's Cone,0,0,0,0,0,0,0,1,0.0,1994,1994,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,9454.0,-5,-5,2,0,1.0,187.0,0,1
Ethereal Armor,0,0,0,0,0,1,0,0,1.0,2012,2012,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,1047.0,-5,-5,2,0,1.0,101.0,0,0
Finale of Glory,0,0,0,1,0,0,0,0,2.0,2019,2019,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,2017.0,-5,-5,2,0,1.0,151.0,1,1
Gaea's Touch,0,0,0,0,0,1,0,0,2.0,1994,1994,1.0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,3986.0,-5,-5,4,1,1.0,195.0,1,0
Shoal Kraken,0,1,0,0,0,0,0,0,5.0,2020,2020,1.0,0,1,0,0,0,1,1,1,1,1,0,0,0,3,12527.0,3,3,2,0,1.0,130.0,0,0
Silkenfist Fighter,0,1,0,0,0,0,0,0,2.0,2000,2000,1.0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,20000.0,1,1,2,0,1.0,54.0,0,0
"Sorin, Grim Nemesis",1,0,0,0,0,0,1,0,6.0,2016,2016,2.0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1317.0,-5,-5,2,0,1.0,356.0,1,1
Merseine,0,0,0,0,0,1,0,0,4.0,1994,1994,4.0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,17968.0,-5,-5,2,0,1.0,329.0,0,0
Metallurgic Summonings,0,0,0,0,0,1,0,0,5.0,2016,2016,2.0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1167.0,-5,-5,2,0,1.0,327.0,1,1
Lifespring Druid,0,1,0,0,0,0,0,0,3.0,2015,2019,2.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,7809.0,2,2,2,0,1.0,31.0,0,0
Call of the Nightwing,0,0,0,1,0,0,0,0,4.0,2013,2019,3.0,0,1,1,0,0,0,1,1,1,1,0,0,0,3,10760.0,-5,-5,2,0,1.0,278.0,0,0
The Savant,0,0,0,0,0,0,0,0,0.0,2014,2014,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20000.0,-5,-5,9,0,0.0,131.0,0,0
Armored Cancrix,0,1,0,0,0,0,0,0,5.0,2010,2013,2.0,0,1,0,0,0,0,1,1,1,1,1,0,1,4,14265.0,2,2,1,0,1.0,0.0,0,0
Village Survivors,0,1,0,0,0,0,0,0,5.0,2012,2012,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,20061.0,4,4,2,0,1.0,104.0,0,0
Quicksilver Fountain,0,0,0,0,0,0,0,1,3.0,2003,2003,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,5132.0,-5,-5,2,0,1.0,315.0,1,1
Tree Monkey,0,1,0,0,0,0,0,0,1.0,1998,2005,2.0,0,0,0,0,1,0,1,1,0,1,1,0,1,4,17398.0,1,1,1,0,1.0,54.0,0,0
Raptor Companion,0,1,0,0,0,0,0,0,2.0,2017,2019,4.0,1,0,0,0,0,0,1,1,1,1,1,0,1,4,11257.0,3,3,7,0,1.0,0.0,0,0
Quiet Contemplation,0,0,0,0,0,1,0,0,3.0,2014,2014,1.0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,8273.0,-5,-5,2,0,1.0,169.0,0,0
Silverflame Ritual,0,0,0,1,0,0,0,0,4.0,2019,2019,1.0,1,0,0,0,0,1,1,1,1,1,1,0,0,4,10263.0,-5,-5,2,0,1.0,174.0,0,0
Infuriate,0,0,1,0,0,0,0,0,1.0,2019,2020,2.0,0,0,0,1,0,1,1,1,1,1,1,0,1,4,5444.0,-5,-5,2,0,1.0,45.0,0,0
Arashin Foremost,0,1,0,0,0,0,0,0,3.0,2015,2015,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,5370.0,2,2,2,0,1.0,157.0,0,0
Teferi's Protege,0,1,0,0,0,0,0,0,3.0,2020,2020,2.0,0,1,0,0,0,1,1,1,1,1,1,0,0,4,15561.0,2,2,1,0,1.0,46.0,0,0
Simic Guildmage,0,1,0,0,0,0,0,0,2.0,2006,2006,1.0,0,1,0,0,1,0,1,1,0,1,0,0,0,3,8867.0,2,2,2,0,1.0,246.0,0,0
Tilonalli's Knight,0,1,0,0,0,0,0,0,2.0,2017,2017,1.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,13815.0,2,2,2,0,1.0,112.0,0,0
Secretkeeper,0,1,0,0,0,0,0,0,4.0,2005,2005,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,19302.0,2,2,2,0,1.0,98.0,0,0
"Zhuge Jin, Wu Strategist",1,1,0,0,0,0,0,0,3.0,1999,1999,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,17173.0,1,1,5,0,1.0,124.0,1,1
Split Decision,0,0,1,0,0,0,0,0,2.0,2014,2014,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,4939.0,-5,-5,7,0,1.0,280.0,0,0
Myr Sire,0,1,0,0,0,0,0,1,2.0,2011,2020,6.0,0,0,0,0,0,0,1,1,0,1,1,0,1,4,4006.0,1,1,7,0,1.0,71.0,0,0
Shielded by Faith,0,0,0,0,0,1,0,0,3.0,2015,2019,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1381.0,-5,-5,3,0,0.0,150.0,1,1
Emergent Ultimatum,0,0,0,1,0,0,0,0,7.0,2020,2020,4.0,0,1,1,0,1,1,1,1,1,1,0,0,0,2,5384.0,-5,-5,2,0,1.0,255.0,0,0
Sea of Clouds,0,0,0,0,1,0,0,0,0.0,2018,2020,2.0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,364.0,-5,-5,7,0,1.0,103.0,1,1
Pheres-Band Brawler,0,1,0,0,0,0,0,0,6.0,2020,2020,1.0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,15757.0,4,4,2,0,1.0,156.0,0,0
Winds of Qal Sisma,0,0,1,0,0,0,0,0,2.0,2015,2015,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,6399.0,-5,-5,2,0,1.0,220.0,0,0
Rhox Charger,0,1,0,0,0,0,0,0,4.0,2008,2008,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,10164.0,3,3,2,0,1.0,108.0,0,0
Shadow Slice,0,0,0,1,0,0,0,0,5.0,2013,2013,1.0,0,0,1,0,0,0,1,1,1,1,1,0,0,4,13516.0,-5,-5,2,0,1.0,245.0,0,0
Pyretic Ritual,0,0,1,0,0,0,0,0,2.0,2010,2020,2.0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,2269.0,-5,-5,1,0,1.0,14.0,1,0
Street Wraith,0,1,0,0,0,0,0,0,5.0,2007,2019,4.0,0,0,1,0,0,0,1,1,0,1,1,0,1,3,4330.0,3,3,4,1,1.0,154.0,1,0
"Shinka, the Bloodsoaked Keep",1,0,0,0,1,0,0,0,0.0,2004,2004,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,2598.0,-5,-5,2,0,1.0,87.0,1,1
Faerie Invaders,0,1,0,0,0,0,0,0,5.0,2012,2019,3.0,0,1,0,0,0,0,1,1,0,1,1,0,1,4,15435.0,3,3,6,0,0.0,74.0,0,0
Omen of the Dead,0,0,0,0,0,1,0,0,1.0,2020,2020,1.0,0,0,1,0,0,1,1,1,1,1,1,0,0,4,6060.0,-5,-5,2,0,1.0,157.0,0,0
Public Execution,0,0,1,0,0,0,0,0,6.0,2012,2016,2.0,0,0,1,0,0,0,1,1,0,1,0,0,1,3,14981.0,-5,-5,7,0,1.0,116.0,0,0
Kuldotha Forgemaster,0,1,0,0,0,0,0,1,5.0,2010,2020,2.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1284.0,3,3,4,1,1.0,132.0,0,1
Somberwald Alpha,0,1,0,0,0,0,0,0,4.0,2015,2015,1.0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,7803.0,3,3,1,0,1.0,231.0,0,0
Burrenton Shield-Bearers,0,1,0,0,0,0,0,0,5.0,2008,2008,1.0,1,0,0,0,0,0,1,1,0,1,1,0,0,4,17665.0,3,3,2,0,1.0,88.0,0,0
Selfless Spirit,0,1,0,0,0,0,0,0,2.0,2016,2016,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,2,994.0,2,2,2,0,1.0,94.0,1,1
Prowling Pangolin,0,1,0,0,0,0,0,0,5.0,2002,2019,3.0,0,0,1,0,0,0,1,0,0,1,1,0,1,4,17014.0,6,6,4,1,1.0,133.0,0,0
Fetid Heath,0,0,0,0,1,0,0,0,0.0,2008,2020,4.0,1,0,1,0,0,0,1,1,0,1,0,0,1,2,674.0,-5,-5,4,1,1.0,56.0,1,1
Echo Storm,0,0,0,1,0,0,0,0,5.0,2018,2018,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4512.0,-5,-5,3,0,0.0,199.0,0,0
Ulamog's Nullifier,0,1,0,0,0,0,0,0,4.0,2015,2015,1.0,0,1,1,0,0,0,1,1,1,1,0,0,0,3,7495.0,2,2,2,0,1.0,209.0,0,0
Conclave Tribunal,0,0,0,0,0,1,0,0,4.0,2018,2018,2.0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,2806.0,-5,-5,2,0,1.0,295.0,0,0
Queen's Commission,0,0,0,1,0,0,0,0,3.0,2017,2017,1.0,1,0,0,0,0,0,1,1,1,1,1,0,0,4,8105.0,-5,-5,2,0,1.0,59.0,0,0
Mad Prophet,0,1,0,0,0,0,0,0,4.0,2012,2018,4.0,0,0,0,1,0,0,1,1,1,1,1,0,1,4,8141.0,2,2,4,1,1.0,39.0,0,0
Drown in Shapelessness,0,0,1,0,0,0,0,0,2.0,2018,2018,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,16969.0,-5,-5,6,0,0.0,43.0,0,0
Medicine Bag,0,0,0,0,0,0,0,1,3.0,1998,1998,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,9660.0,-5,-5,2,0,1.0,53.0,0,0
Lore Weaver,0,1,0,0,0,0,0,0,4.0,2018,2018,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,7302.0,2,2,7,0,1.0,193.0,0,0
Swiftblade Vindicator,0,1,0,0,0,0,0,0,2.0,2018,2020,3.0,1,0,0,1,0,0,1,1,1,1,0,0,1,2,5080.0,1,1,4,1,1.0,33.0,0,0
Lashknife Barrier,0,0,0,0,0,1,0,0,3.0,2001,2019,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,12879.0,-5,-5,2,0,1.0,176.0,0,0
Ghost-Lit Nourisher,0,1,0,0,0,0,0,0,3.0,2005,2005,1.0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,15981.0,2,2,2,0,1.0,151.0,0,0
Koskun Falls,0,0,0,0,0,1,0,0,4.0,1995,1995,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,6072.0,-5,-5,2,0,1.0,217.0,1,1
Goblin Locksmith,0,1,0,0,0,0,0,0,2.0,2018,2019,2.0,0,0,0,1,0,0,1,1,1,1,1,0,0,4,12685.0,2,2,2,0,1.0,81.0,0,0
Keldon Champion,0,1,0,0,0,0,0,0,4.0,1999,2016,4.0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,13503.0,3,3,4,1,1.0,268.0,0,0
"Ezuri, Claw of Progress",1,1,0,0,0,0,0,0,4.0,2015,2020,2.0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,2383.0,3,3,4,1,1.0,271.0,1,1
Saprazzan Raider,0,1,0,0,0,0,0,0,3.0,1999,1999,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,19815.0,1,1,2,0,1.0,69.0,0,0
Psychogenic Probe,0,0,0,0,0,0,0,1,2.0,2003,2003,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,12915.0,-5,-5,2,0,1.0,118.0,0,0
Timberline Ridge,0,0,0,0,1,0,0,0,0.0,1995,1995,1.0,0,0,0,1,1,0,1,0,0,1,0,1,0,2,17044.0,-5,-5,2,0,1.0,239.0,0,0
Victory Chimes,0,0,0,0,0,0,0,1,3.0,2018,2018,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3402.0,-5,-5,7,0,1.0,98.0,1,0
Jade Statue,0,0,0,0,0,0,0,1,4.0,1993,2005,4.0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,17593.0,-5,-5,1,0,1.0,117.0,0,0
Inkwell Leviathan,0,1,0,0,0,0,0,1,9.0,2009,2020,6.0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,1812.0,7,7,4,1,1.0,166.0,0,1
Whip Vine,0,1,0,0,0,0,0,0,3.0,1996,1996,2.0,0,0,0,0,1,0,1,0,0,1,1,0,0,4,15070.0,1,1,2,0,1.0,289.0,0,0
Cemetery Reaper,0,1,0,0,0,0,0,0,3.0,2009,2011,3.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,1722.0,2,2,1,0,1.0,145.0,1,1
Dragonscale Boon,0,0,1,0,0,0,0,0,4.0,2014,2019,3.0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,10660.0,-5,-5,2,0,1.0,55.0,0,0
Master Thief,0,1,0,0,0,0,0,0,4.0,2011,2011,1.0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,7786.0,2,2,1,0,1.0,114.0,0,0
